series_id,period_date,year,period,period_abbr,period_name,value,ratelevel_code,ratelevel_text,footnote_codes,seasonal,sizeclass_code,area_code,industry_code,industry_text,industry_sort,industry_display_level,state_code,state_text,state_sort,state_display_level,jobs,hires,layoffs,quits,separations,score,newscore,3score,area_rank,pop_rank,,,,,,
JTS510099000000000QUR         ,10/1/2020,2020,M10,OCT,October,1.5,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.4,2.9,0.6,1.5,2.4,3.3,3.2,4.1,,,,,,,,
JTS510099000000000QUR         ,11/1/2020,2020,M11,NOV,November,1.4,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.2,2.5,0.6,1.4,2.3,3.5,3.3,3.8,,,,,,,,
JTS510099000000000QUR         ,12/1/2020,2020,M12,DEC,December,1.2,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.3,2.4,0.6,1.2,2.1,3.5,3.3,3.9,,,,,,,,
JTS510099000000000QUR         ,1/1/2021,2021,M01,JAN,January,1.7,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.4,2.3,0.4,1.7,2.4,7,4.8,4.4,,,,,,,,
JTS510099000000000QUR         ,2/1/2021,2021,M02,FEB,February,1.5,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.3,2.3,0.6,1.5,2.3,4.2,4,3.9,,,,,,,,
JTS510099000000000QUR         ,3/1/2021,2021,M03,MAR,March,1.4,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.8,2.4,0.7,1.4,2.3,4,4.3,4.4,,,,,,,,
JTS510099000000000QUR         ,4/1/2021,2021,M04,APR,April,1.6,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,4.5,2.4,0.4,1.6,2.3,9.3,6.3,5.8,,,,,,,,
JTS510099000000000QUR         ,5/1/2021,2021,M05,MAY,May,1.4,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,4.3,2.3,0.5,1.4,2.2,6.8,5.5,5.3,,,,,,,,
JTS510099000000000QUR         ,6/1/2021,2021,M06,JUN,June,1.4,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,3.8,2.4,0.5,1.4,2.3,5.6,4.6,4.7,,,,,,,,
JTS510099000000000QUR         ,7/1/2021,2021,M07,JUL,July,1.5,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,5.7,2.5,0.5,1.5,2.3,9.4,7.7,7,,,,,,,,
JTS510099000000000QUR         ,8/1/2021,2021,M08,AUG,August,1.4,R,Rate,,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,5.1,2.3,0.5,1.4,2.2,8.4,6.8,6.2,,,,,,,,
JTS510099000000000QUR         ,9/1/2021,2021,M09,SEP,September,1.5,R,Rate,P,S,0,0,510099,Financial activities,13,2,0,Total US,1,0,4.5,2.9,0.5,1.5,2.8,6.2,5.3,5.7,,,,,,,,
JTS520000000000000QUR         ,1/1/2019,2019,M01,JAN,January,1,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.3,1.6,0.5,1,1.7,7.4,5.7,5,,,,,,,,
JTS520000000000000QUR         ,2/1/2019,2019,M02,FEB,February,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4,2.1,0.4,1.2,2.2,7.8,5.2,5.1,,,,,,,,
JTS520000000000000QUR         ,3/1/2019,2019,M03,MAR,March,1,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.6,2.1,0.3,1,1.8,8.3,4.3,4.6,,,,,,,,
JTS520000000000000QUR         ,4/1/2019,2019,M04,APR,April,1.4,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.6,2.3,0.4,1.4,2.1,6.8,4.5,4.5,,,,,,,,
JTS520000000000000QUR         ,5/1/2019,2019,M05,MAY,May,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.1,2.2,0.4,1.3,2,8,5.3,5.1,,,,,,,,
JTS520000000000000QUR         ,6/1/2019,2019,M06,JUN,June,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.1,2.1,0.5,1.2,2,6.4,5.1,4.9,,,,,,,,
JTS520000000000000QUR         ,7/1/2019,2019,M07,JUL,July,1.4,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.9,2.6,0.5,1.4,2.2,5.4,4.4,4.8,,,,,,,,
JTS520000000000000QUR         ,8/1/2019,2019,M08,AUG,August,1.4,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.2,2.4,0.5,1.4,2.3,6.4,5.3,5.2,,,,,,,,
JTS520000000000000QUR         ,9/1/2019,2019,M09,SEP,September,1.4,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.1,2.2,0.4,1.4,2.1,8.3,5.5,5.2,,,,,,,,
JTS520000000000000QUR         ,10/1/2019,2019,M10,OCT,October,1.4,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.8,2.1,0.3,1.4,2,13.7,7.1,6.3,,,,,,,,
JTS520000000000000QUR         ,11/1/2019,2019,M11,NOV,November,1.6,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4,2.3,0.3,1.6,2.2,11,5.8,5.3,,,,,,,,
JTS520000000000000QUR         ,12/1/2019,2019,M12,DEC,December,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.4,2.1,0.4,1.3,2,6.5,4.3,4.3,,,,,,,,
JTS520000000000000QUR         ,1/1/2020,2020,M01,JAN,January,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.7,2.2,0.5,1.3,2.1,7.6,6.1,5.7,,,,,,,,
JTS520000000000000QUR         ,2/1/2020,2020,M02,FEB,February,1.4,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.6,2.4,0.7,1.4,2.3,5.1,5.5,5.3,,,,,,,,
JTS520000000000000QUR         ,3/1/2020,2020,M03,MAR,March,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.9,2.4,1.3,1.2,2.8,2.1,3.7,4,,,,,,,,
JTS520000000000000QUR         ,4/1/2020,2020,M04,APR,April,0.8,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,2.8,1.9,0.9,0.8,1.8,1.9,2.3,2.8,,,,,,,,
JTS520000000000000QUR         ,5/1/2020,2020,M05,MAY,May,1.1,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.5,1.7,0.4,1.1,1.8,7.3,4.7,4.3,,,,,,,,
JTS520000000000000QUR         ,6/1/2020,2020,M06,JUN,June,1,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.7,2,1.1,1,2.4,2.5,3.7,3.8,,,,,,,,
JTS520000000000000QUR         ,7/1/2020,2020,M07,JUL,July,0.9,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.5,2.1,0.7,0.9,2,3.3,3.4,3.9,,,,,,,,
JTS520000000000000QUR         ,8/1/2020,2020,M08,AUG,August,1.6,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.2,2.3,0.4,1.6,2.3,6.3,4.3,4.1,,,,,,,,
JTS520000000000000QUR         ,9/1/2020,2020,M09,SEP,September,1.1,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.5,2.5,0.4,1.1,2,5.3,3.5,4.4,,,,,,,,
JTS520000000000000QUR         ,10/1/2020,2020,M10,OCT,October,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.3,2.3,0.3,1.2,2,7.3,3.8,4.3,,,,,,,,
JTS520000000000000QUR         ,11/1/2020,2020,M11,NOV,November,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.2,2.2,0.5,1.3,2,4.6,3.7,3.8,,,,,,,,
JTS520000000000000QUR         ,12/1/2020,2020,M12,DEC,December,1.1,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.4,2,0.3,1.1,1.7,8.3,4.3,4.3,,,,,,,,
JTS520000000000000QUR         ,1/1/2021,2021,M01,JAN,January,1.6,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.3,1.9,0.2,1.6,2.1,15,5.5,4.5,,,,,,,,
JTS520000000000000QUR         ,2/1/2021,2021,M02,FEB,February,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.4,2,0.5,1.3,2,5.4,4.3,4.1,,,,,,,,
JTS520000000000000QUR         ,3/1/2021,2021,M03,MAR,March,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.9,2,0.6,1.2,2,5.2,4.8,4.5,,,,,,,,
JTS520000000000000QUR         ,4/1/2021,2021,M04,APR,April,1.6,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.3,2.1,0.3,1.6,2.1,12.7,6.7,5.6,,,,,,,,
JTS520000000000000QUR         ,5/1/2021,2021,M05,MAY,May,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.2,2,0.4,1.3,2.1,8.8,5.9,5.3,,,,,,,,
JTS520000000000000QUR         ,6/1/2021,2021,M06,JUN,June,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,3.6,2.1,0.6,1.2,2.2,4.5,4.2,4.2,,,,,,,,
JTS520000000000000QUR         ,7/1/2021,2021,M07,JUL,July,1.2,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,5,2.2,0.5,1.2,2,8,6.4,6,,,,,,,,
JTS520000000000000QUR         ,8/1/2021,2021,M08,AUG,August,1.3,R,Rate,,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.2,1.9,0.4,1.3,2,9,6,5.3,,,,,,,,
JTS520000000000000QUR         ,9/1/2021,2021,M09,SEP,September,1.5,R,Rate,P,S,0,0,520000,Finance and insurance,14,3,0,Total US,1,0,4.4,2.8,0.4,1.5,2.9,7.8,5.4,5.8,,,,,,,,
JTS530000000000000QUR         ,1/1/2019,2019,M01,JAN,January,1.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.9,3.6,1.1,1.8,3,2.8,4.5,5.4,,,,,,,,
JTS530000000000000QUR         ,2/1/2019,2019,M02,FEB,February,1.3,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.6,2.9,1.3,1.3,2.7,1.5,2.7,3.6,,,,,,,,
JTS530000000000000QUR         ,3/1/2019,2019,M03,MAR,March,1.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,5.1,2.6,0.6,1.8,2.5,7.2,6.9,6.2,,,,,,,,
JTS530000000000000QUR         ,4/1/2019,2019,M04,APR,April,2,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.2,3.4,0.8,2,3,3.5,4.4,5,,,,,,,,
JTS530000000000000QUR         ,5/1/2019,2019,M05,MAY,May,1.9,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.4,3.6,1.4,1.9,3.4,1.9,3.8,4.7,,,,,,,,
JTS530000000000000QUR         ,6/1/2019,2019,M06,JUN,June,2.4,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.5,3.9,1.4,2.4,4,2.1,4.4,5,,,,,,,,
JTS530000000000000QUR         ,7/1/2019,2019,M07,JUL,July,1.9,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.6,3.8,1.5,1.9,3.7,1.8,3.8,4.9,,,,,,,,
JTS530000000000000QUR         ,8/1/2019,2019,M08,AUG,August,2.2,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.2,3.6,1.2,2.2,3.4,2.3,4.1,4.7,,,,,,,,
JTS530000000000000QUR         ,9/1/2019,2019,M09,SEP,September,1.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.8,3.5,1.5,1.8,3.5,1.4,2.9,4,,,,,,,,
JTS530000000000000QUR         ,10/1/2019,2019,M10,OCT,October,1.7,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4,3.5,1,1.7,3,2.2,3.3,4.5,,,,,,,,
JTS530000000000000QUR         ,11/1/2019,2019,M11,NOV,November,2.3,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.3,3.7,1,2.3,3.4,2.9,4.5,5,,,,,,,,
JTS530000000000000QUR         ,12/1/2019,2019,M12,DEC,December,2.1,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.9,3.5,1,2.1,3.3,2.5,3.8,4.5,,,,,,,,
JTS530000000000000QUR         ,1/1/2020,2020,M01,JAN,January,2.2,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.2,3.2,0.4,2.2,3.1,8,5.7,5.6,,,,,,,,
JTS530000000000000QUR         ,2/1/2020,2020,M02,FEB,February,1.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.2,3.5,1.2,1.8,3,2.1,3.6,4.5,,,,,,,,
JTS530000000000000QUR         ,3/1/2020,2020,M03,MAR,March,1.4,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.8,3.3,7,1.4,8.7,0.3,2.1,3.2,,,,,,,,
JTS530000000000000QUR         ,4/1/2020,2020,M04,APR,April,0.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,2.7,1.9,8.3,0.8,9.4,0.2,1.7,2.2,,,,,,,,
JTS530000000000000QUR         ,5/1/2020,2020,M05,MAY,May,0.7,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.4,5.1,1.6,0.7,2.6,-0.6,-1.2,3.2,,,,,,,,
JTS530000000000000QUR         ,6/1/2020,2020,M06,JUN,June,1.2,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.8,3.1,1.3,1.2,2.9,1.5,2.6,3.9,,,,,,,,
JTS530000000000000QUR         ,7/1/2020,2020,M07,JUL,July,1.7,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.3,6,1.6,1.7,3.7,-0.6,-1.4,3.5,,,,,,,,
JTS530000000000000QUR         ,8/1/2020,2020,M08,AUG,August,1.2,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.2,3.8,1.4,1.2,2.8,0.4,0.8,3.2,,,,,,,,
JTS530000000000000QUR         ,9/1/2020,2020,M09,SEP,September,1.9,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.3,4.1,1.5,1.9,3.6,0.7,1.6,3.5,,,,,,,,
JTS530000000000000QUR         ,10/1/2020,2020,M10,OCT,October,2.1,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.4,4.5,1.3,2.1,3.5,0.8,1.5,3.7,,,,,,,,
JTS530000000000000QUR         ,11/1/2020,2020,M11,NOV,November,1.9,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.1,3.3,0.8,1.9,3,2.1,2.7,3.7,,,,,,,,
JTS530000000000000QUR         ,12/1/2020,2020,M12,DEC,December,1.7,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,2.8,3.5,1.2,1.7,3.1,0.8,1.4,3,,,,,,,,
JTS530000000000000QUR         ,1/1/2021,2021,M01,JAN,January,1.9,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.5,3.4,0.9,1.9,3.2,2.2,3.1,4.1,,,,,,,,
JTS530000000000000QUR         ,2/1/2021,2021,M02,FEB,February,2.1,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.2,3,1,2.1,3.1,2.3,3.5,3.6,,,,,,,,
JTS530000000000000QUR         ,3/1/2021,2021,M03,MAR,March,1.9,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,3.5,3.4,1,1.9,2.9,2,3,3.9,,,,,,,,
JTS530000000000000QUR         ,4/1/2021,2021,M04,APR,April,1.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,5.2,3.1,0.7,1.8,2.7,5.6,6.2,6.2,,,,,,,,
JTS530000000000000QUR         ,5/1/2021,2021,M05,MAY,May,1.6,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.3,3.1,0.8,1.6,2.7,3.5,4.3,5,,,,,,,,
JTS530000000000000QUR         ,6/1/2021,2021,M06,JUN,June,2.2,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,4.2,3.1,0.2,2.2,2.6,16.5,6.1,5.9,,,,,,,,
JTS530000000000000QUR         ,7/1/2021,2021,M07,JUL,July,2.4,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,7.5,3.5,0.7,2.4,3.2,9.1,10.5,9.2,,,,,,,,
JTS530000000000000QUR         ,8/1/2021,2021,M08,AUG,August,1.8,R,Rate,,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,7.5,3.3,0.9,1.8,2.9,6.7,9.2,8.6,,,,,,,,
JTS530000000000000QUR         ,9/1/2021,2021,M09,SEP,September,1.6,R,Rate,P,S,0,0,530000,Real estate and rental and leasing,15,3,0,Total US,1,0,5,3,0.7,1.6,2.5,5.1,5.6,5.9,,,,,,,,
JTS540099000000000QUR         ,1/1/2019,2019,M01,JAN,January,3.1,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,6.1,5,1.8,3.1,5.1,2.3,6.2,6.8,,,,,,,,
JTS540099000000000QUR         ,2/1/2019,2019,M02,FEB,February,3.1,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,6.1,5.5,1.9,3.1,5.4,1.9,5.5,6.8,,,,,,,,
JTS540099000000000QUR         ,3/1/2019,2019,M03,MAR,March,3.3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.9,5.5,1.9,3.3,5.5,1.9,5.5,6.6,,,,,,,,
JTS540099000000000QUR         ,4/1/2019,2019,M04,APR,April,3.1,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.2,5.9,2.3,3.1,5.7,1,3.4,5.6,,,,,,,,
JTS540099000000000QUR         ,5/1/2019,2019,M05,MAY,May,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.3,2,3,5.3,1.7,4.9,6.2,,,,,,,,
JTS540099000000000QUR         ,6/1/2019,2019,M06,JUN,June,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.2,1.8,3,5.1,1.9,5.2,6.3,,,,,,,,
JTS540099000000000QUR         ,7/1/2019,2019,M07,JUL,July,3.2,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.5,1.9,3.2,5.4,1.8,5,6.3,,,,,,,,
JTS540099000000000QUR         ,8/1/2019,2019,M08,AUG,August,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.6,5.4,1.9,3,5.2,1.7,4.7,6.2,,,,,,,,
JTS540099000000000QUR         ,9/1/2019,2019,M09,SEP,September,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.6,5.5,2,3,5.3,1.6,4.5,6.1,,,,,,,,
JTS540099000000000QUR         ,10/1/2019,2019,M10,OCT,October,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.3,5.2,1.9,2.9,5.1,1.6,4.4,5.8,,,,,,,,
JTS540099000000000QUR         ,11/1/2019,2019,M11,NOV,November,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.3,5.4,2,2.9,5.2,1.4,4,5.7,,,,,,,,
JTS540099000000000QUR         ,12/1/2019,2019,M12,DEC,December,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.4,5.4,2.2,3,5.5,1.4,4.3,5.8,,,,,,,,
JTS540099000000000QUR         ,1/1/2020,2020,M01,JAN,January,3.2,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.4,1.9,3.2,5.4,1.8,5.2,6.3,,,,,,,,
JTS540099000000000QUR         ,2/1/2020,2020,M02,FEB,February,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.2,1.9,2.9,5.1,1.8,5,6.2,,,,,,,,
JTS540099000000000QUR         ,3/1/2020,2020,M03,MAR,March,2.7,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,4.7,5.2,6,2.7,9.1,0.4,2.7,4.2,,,,,,,,
JTS540099000000000QUR         ,4/1/2020,2020,M04,APR,April,2.3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,4.2,4.2,6.3,2.3,9.2,0.4,2.7,3.7,,,,,,,,
JTS540099000000000QUR         ,5/1/2020,2020,M05,MAY,May,2.2,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,4.4,5,2.3,2.2,4.7,0.7,2.1,4.4,,,,,,,,
JTS540099000000000QUR         ,6/1/2020,2020,M06,JUN,June,2.1,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,4.9,6,2.1,2.1,4.5,0.5,1.4,5,,,,,,,,
JTS540099000000000QUR         ,7/1/2020,2020,M07,JUL,July,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.6,2.1,2.9,5.4,1.4,4.3,6.2,,,,,,,,
JTS540099000000000QUR         ,8/1/2020,2020,M08,AUG,August,2.7,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.5,6.8,1.9,2.7,4.9,0.7,2,5.9,,,,,,,,
JTS540099000000000QUR         ,9/1/2020,2020,M09,SEP,September,3.3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.8,5.6,1.6,3.3,5.3,2.2,5.4,6.7,,,,,,,,
JTS540099000000000QUR         ,10/1/2020,2020,M10,OCT,October,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.7,5.4,1.8,3,5.1,1.8,4.9,6.3,,,,,,,,
JTS540099000000000QUR         ,11/1/2020,2020,M11,NOV,November,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,5.8,6,2.2,2.9,5.5,1.2,3.9,6.2,,,,,,,,
JTS540099000000000QUR         ,12/1/2020,2020,M12,DEC,December,2.8,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,6.7,5.5,1.7,2.8,4.9,2.4,5.9,7.5,,,,,,,,
JTS540099000000000QUR         ,1/1/2021,2021,M01,JAN,January,2.8,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,6.4,5.2,1.8,2.8,4.9,2.2,5.9,7,,,,,,,,
JTS540099000000000QUR         ,2/1/2021,2021,M02,FEB,February,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,6.2,5.5,1.9,2.9,5.1,1.9,5.2,6.8,,,,,,,,
JTS540099000000000QUR         ,3/1/2021,2021,M03,MAR,March,2.9,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,6.4,5.4,1.7,2.9,5.1,2.3,5.9,7.2,,,,,,,,
JTS540099000000000QUR         ,4/1/2021,2021,M04,APR,April,3.7,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,7.1,5.1,1.4,3.7,5.4,4.1,9.1,8.5,,,,,,,,
JTS540099000000000QUR         ,5/1/2021,2021,M05,MAY,May,3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,7,5.1,1.3,3,4.7,3.8,7.7,8.2,,,,,,,,
JTS540099000000000QUR         ,6/1/2021,2021,M06,JUN,June,3.3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,7.6,5.6,1.5,3.3,5.3,3.5,8.3,8.9,,,,,,,,
JTS540099000000000QUR         ,7/1/2021,2021,M07,JUL,July,3.3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,8.1,6,1.9,3.3,5.7,2.8,8.1,9.1,,,,,,,,
JTS540099000000000QUR         ,8/1/2021,2021,M08,AUG,August,3.3,R,Rate,,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,8.2,5.7,1.6,3.3,5.4,3.6,8.9,9.5,,,,,,,,
JTS540099000000000QUR         ,9/1/2021,2021,M09,SEP,September,3.3,R,Rate,P,S,0,0,540099,Professional and business services,16,2,0,Total US,1,0,7.8,5.8,1.8,3.3,5.5,2.9,8,8.8,,,,,,,,
JTS600000000000000QUR         ,1/1/2019,2019,M01,JAN,January,2,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.3,3.2,0.8,2,2.9,5.1,6.4,6.2,,,,,,,,
JTS600000000000000QUR         ,2/1/2019,2019,M02,FEB,February,2,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,4.8,3,0.8,2,3,4.8,6,5.7,,,,,,,,
JTS600000000000000QUR         ,3/1/2019,2019,M03,MAR,March,2,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.4,3.1,0.7,2,2.9,6.1,6.9,6.5,,,,,,,,
JTS600000000000000QUR         ,4/1/2019,2019,M04,APR,April,1.9,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.4,3.1,0.8,1.9,2.8,5.3,6.5,6.3,,,,,,,,
JTS600000000000000QUR         ,5/1/2019,2019,M05,MAY,May,1.7,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.4,2.8,0.7,1.7,2.6,6.1,6.8,6.4,,,,,,,,
JTS600000000000000QUR         ,6/1/2019,2019,M06,JUN,June,1.8,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.1,2.8,0.6,1.8,2.6,6.8,6.7,6.2,,,,,,,,
JTS600000000000000QUR         ,7/1/2019,2019,M07,JUL,July,2,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.1,3.2,0.7,2,2.9,5.6,6.3,6.2,,,,,,,,
JTS600000000000000QUR         ,8/1/2019,2019,M08,AUG,August,2,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.2,2.8,0.6,2,2.7,7.3,7.2,6.4,,,,,,,,
JTS600000000000000QUR         ,9/1/2019,2019,M09,SEP,September,1.8,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,4.9,3.1,0.7,1.8,2.7,5.1,5.7,5.8,,,,,,,,
JTS600000000000000QUR         ,10/1/2019,2019,M10,OCT,October,1.9,R,Rate,,S,0,0,600000,Education and health services,17,2,0,Total US,1,0,5.1,3,0.7,1.9,2.8,5.7,6.4,6.1,,,,,,,,
