period_date,year,period,value,sizeclass_code,area_code,industry_code,industry_text,industry_sort,industry_display_level,state_code,state_text,state_sort,state_display_level,dataelement_code,dataelement_text,dataelement_sort,dataelement_display_level
12/1/2019,2019,M12,1.5,0,0,900000,Government,24,1,0,Total US,1,0,TS,Total separations,3,0
12/1/2020,2020,M12,1.6,0,0,900000,Government,24,1,0,Total US,1,0,TS,Total separations,3,0
12/1/2019,2019,M12,1.4,0,0,910000,Federal,25,2,0,Total US,1,0,HI,Hires,2,0
12/1/2020,2020,M12,1.6,0,0,910000,Federal,25,2,0,Total US,1,0,HI,Hires,2,0
12/1/2019,2019,M12,3.3,0,0,910000,Federal,25,2,0,Total US,1,0,JO,Job openings,1,0
12/1/2020,2020,M12,3.3,0,0,910000,Federal,25,2,0,Total US,1,0,JO,Job openings,1,0
12/1/2019,2019,M12,0.3,0,0,910000,Federal,25,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.4,0,0,910000,Federal,25,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,0.5,0,0,910000,Federal,25,2,0,Total US,1,0,OS,Other separations,6,1
12/1/2020,2020,M12,0.6,0,0,910000,Federal,25,2,0,Total US,1,0,OS,Other separations,6,1
12/1/2019,2019,M12,0.8,0,0,910000,Federal,25,2,0,Total US,1,0,QU,Quits,4,1
12/1/2020,2020,M12,0.7,0,0,910000,Federal,25,2,0,Total US,1,0,QU,Quits,4,1
12/1/2019,2019,M12,1.6,0,0,910000,Federal,25,2,0,Total US,1,0,TS,Total separations,3,0
12/1/2020,2020,M12,1.7,0,0,910000,Federal,25,2,0,Total US,1,0,TS,Total separations,3,0
12/1/2019,2019,M12,1.6,0,0,920000,State and local,26,2,0,Total US,1,0,HI,Hires,2,0
12/1/2020,2020,M12,1.6,0,0,920000,State and local,26,2,0,Total US,1,0,HI,Hires,2,0
12/1/2019,2019,M12,3.2,0,0,920000,State and local,26,2,0,Total US,1,0,JO,Job openings,1,0
12/1/2020,2020,M12,2.9,0,0,920000,State and local,26,2,0,Total US,1,0,JO,Job openings,1,0
12/1/2019,2019,M12,0.3,0,0,920000,State and local,26,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.4,0,0,920000,State and local,26,2,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,0.3,0,0,920000,State and local,26,2,0,Total US,1,0,OS,Other separations,6,1
12/1/2020,2020,M12,0.3,0,0,920000,State and local,26,2,0,Total US,1,0,OS,Other separations,6,1
12/1/2019,2019,M12,0.8,0,0,920000,State and local,26,2,0,Total US,1,0,QU,Quits,4,1
12/1/2020,2020,M12,0.9,0,0,920000,State and local,26,2,0,Total US,1,0,QU,Quits,4,1
12/1/2019,2019,M12,1.5,0,0,920000,State and local,26,2,0,Total US,1,0,TS,Total separations,3,0
12/1/2020,2020,M12,1.6,0,0,920000,State and local,26,2,0,Total US,1,0,TS,Total separations,3,0
12/1/2019,2019,M12,1.5,0,0,923000,State and local government education,27,3,0,Total US,1,0,HI,Hires,2,0
12/1/2020,2020,M12,1.5,0,0,923000,State and local government education,27,3,0,Total US,1,0,HI,Hires,2,0
12/1/2019,2019,M12,2.1,0,0,923000,State and local government education,27,3,0,Total US,1,0,JO,Job openings,1,0
12/1/2020,2020,M12,2.2,0,0,923000,State and local government education,27,3,0,Total US,1,0,JO,Job openings,1,0
12/1/2019,2019,M12,0.4,0,0,923000,State and local government education,27,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.3,0,0,923000,State and local government education,27,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,0.3,0,0,923000,State and local government education,27,3,0,Total US,1,0,OS,Other separations,6,1
12/1/2020,2020,M12,0.3,0,0,923000,State and local government education,27,3,0,Total US,1,0,OS,Other separations,6,1
12/1/2019,2019,M12,0.8,0,0,923000,State and local government education,27,3,0,Total US,1,0,QU,Quits,4,1
12/1/2020,2020,M12,0.8,0,0,923000,State and local government education,27,3,0,Total US,1,0,QU,Quits,4,1
12/1/2019,2019,M12,1.5,0,0,923000,State and local government education,27,3,0,Total US,1,0,TS,Total separations,3,0
12/1/2020,2020,M12,1.5,0,0,923000,State and local government education,27,3,0,Total US,1,0,TS,Total separations,3,0
12/1/2019,2019,M12,1.7,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,HI,Hires,2,0
12/1/2020,2020,M12,1.6,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,HI,Hires,2,0
12/1/2019,2019,M12,4.4,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,JO,Job openings,1,0
12/1/2020,2020,M12,3.7,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,JO,Job openings,1,0
12/1/2019,2019,M12,0.3,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.5,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,0.3,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,OS,Other separations,6,1
12/1/2020,2020,M12,0.3,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,OS,Other separations,6,1
12/1/2019,2019,M12,0.8,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,QU,Quits,4,1
12/1/2020,2020,M12,0.9,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,QU,Quits,4,1
12/1/2019,2019,M12,1.5,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,TS,Total separations,3,0
12/1/2020,2020,M12,1.7,0,0,929000,"State and local government, excluding education",28,3,0,Total US,1,0,TS,Total separations,3,0
12/1/2019,2019,M12,3.6,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,HI,Hires,2,0
12/1/2020,2020,M12,4,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,HI,Hires,2,0
12/1/2019,2019,M12,3.9,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,JO,Job openings,1,0
12/1/2020,2020,M12,5,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.2,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.9,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.5,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,QU,Quits,4,1
12/1/2020,2020,M12,2.6,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,QU,Quits,4,1
12/1/2019,2019,M12,4.1,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,TS,Total separations,3,0
12/1/2020,2020,M12,3.8,0,0,0,Total nonfarm,1,0,1,Alabama,6,2,TS,Total separations,3,0
12/1/2019,2019,M12,6.1,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,HI,Hires,2,0
12/1/2020,2020,M12,5.6,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,HI,Hires,2,0
12/1/2019,2019,M12,6.5,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,JO,Job openings,1,0
12/1/2020,2020,M12,6.7,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,JO,Job openings,1,0
12/1/2019,2019,M12,2.1,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,2.3,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,3.9,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,QU,Quits,4,1
12/1/2020,2020,M12,3.6,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,QU,Quits,4,1
12/1/2019,2019,M12,6.4,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,TS,Total separations,3,0
12/1/2020,2020,M12,6.2,0,0,0,Total nonfarm,1,0,2,Alaska,7,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.4,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,HI,Hires,2,0
12/1/2020,2020,M12,3.7,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,HI,Hires,2,0
12/1/2019,2019,M12,4.8,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,JO,Job openings,1,0
12/1/2020,2020,M12,5.4,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,JO,Job openings,1,0
12/1/2019,2019,M12,0.8,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.9,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.3,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,QU,Quits,4,1
12/1/2020,2020,M12,3.1,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,QU,Quits,4,1
12/1/2019,2019,M12,3.5,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.2,0,0,0,Total nonfarm,1,0,4,Arizona,8,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.2,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,HI,Hires,2,0
12/1/2020,2020,M12,4.2,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,HI,Hires,2,0
12/1/2019,2019,M12,4.6,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.6,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.4,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.2,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,3,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,QU,Quits,4,1
12/1/2020,2020,M12,2.9,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,QU,Quits,4,1
12/1/2019,2019,M12,4.7,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,5,Arkansas,9,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.5,0,0,0,Total nonfarm,1,0,6,California,10,2,HI,Hires,2,0
12/1/2020,2020,M12,3.5,0,0,0,Total nonfarm,1,0,6,California,10,2,HI,Hires,2,0
12/1/2019,2019,M12,4.1,0,0,0,Total nonfarm,1,0,6,California,10,2,JO,Job openings,1,0
12/1/2020,2020,M12,4,0,0,0,Total nonfarm,1,0,6,California,10,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.3,0,0,0,Total nonfarm,1,0,6,California,10,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.8,0,0,0,Total nonfarm,1,0,6,California,10,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.2,0,0,0,Total nonfarm,1,0,6,California,10,2,QU,Quits,4,1
12/1/2020,2020,M12,2,0,0,0,Total nonfarm,1,0,6,California,10,2,QU,Quits,4,1
12/1/2019,2019,M12,3.7,0,0,0,Total nonfarm,1,0,6,California,10,2,TS,Total separations,3,0
12/1/2020,2020,M12,4,0,0,0,Total nonfarm,1,0,6,California,10,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.3,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,HI,Hires,2,0
12/1/2020,2020,M12,3.7,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,HI,Hires,2,0
12/1/2019,2019,M12,4.4,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.3,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,2.1,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.9,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,QU,Quits,4,1
12/1/2020,2020,M12,3,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,QU,Quits,4,1
12/1/2019,2019,M12,4.4,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,TS,Total separations,3,0
12/1/2020,2020,M12,5.5,0,0,0,Total nonfarm,1,0,8,Colorado,11,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.2,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,HI,Hires,2,0
12/1/2020,2020,M12,3.4,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,HI,Hires,2,0
12/1/2019,2019,M12,3.8,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.1,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.5,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.8,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,1.5,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,QU,Quits,4,1
12/1/2020,2020,M12,1.8,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,QU,Quits,4,1
12/1/2019,2019,M12,3.2,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,TS,Total separations,3,0
12/1/2020,2020,M12,3.9,0,0,0,Total nonfarm,1,0,9,Connecticut,12,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.5,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,HI,Hires,2,0
12/1/2020,2020,M12,3.8,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,HI,Hires,2,0
12/1/2019,2019,M12,3.9,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.1,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.3,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.1,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.8,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,QU,Quits,4,1
12/1/2020,2020,M12,2.9,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,QU,Quits,4,1
12/1/2019,2019,M12,4.3,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.3,0,0,0,Total nonfarm,1,0,10,Delaware,13,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.1,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,HI,Hires,2,0
12/1/2020,2020,M12,2.2,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,HI,Hires,2,0
12/1/2019,2019,M12,3.6,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,JO,Job openings,1,0
12/1/2020,2020,M12,3.7,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,JO,Job openings,1,0
12/1/2019,2019,M12,0.9,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.8,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,1.9,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,QU,Quits,4,1
12/1/2020,2020,M12,1.9,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,QU,Quits,4,1
12/1/2019,2019,M12,2.9,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,TS,Total separations,3,0
12/1/2020,2020,M12,3,0,0,0,Total nonfarm,1,0,11,District of Columbia,14,2,TS,Total separations,3,0
12/1/2019,2019,M12,4,0,0,0,Total nonfarm,1,0,12,Florida,15,2,HI,Hires,2,0
12/1/2020,2020,M12,3.7,0,0,0,Total nonfarm,1,0,12,Florida,15,2,HI,Hires,2,0
12/1/2019,2019,M12,4.4,0,0,0,Total nonfarm,1,0,12,Florida,15,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,12,Florida,15,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.1,0,0,0,Total nonfarm,1,0,12,Florida,15,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.1,0,0,0,Total nonfarm,1,0,12,Florida,15,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.6,0,0,0,Total nonfarm,1,0,12,Florida,15,2,QU,Quits,4,1
12/1/2020,2020,M12,2.6,0,0,0,Total nonfarm,1,0,12,Florida,15,2,QU,Quits,4,1
12/1/2019,2019,M12,3.9,0,0,0,Total nonfarm,1,0,12,Florida,15,2,TS,Total separations,3,0
12/1/2020,2020,M12,3.9,0,0,0,Total nonfarm,1,0,12,Florida,15,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.2,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,HI,Hires,2,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,HI,Hires,2,0
12/1/2019,2019,M12,4.9,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,JO,Job openings,1,0
12/1/2020,2020,M12,5.8,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.5,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.1,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.9,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,QU,Quits,4,1
12/1/2020,2020,M12,3.1,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,QU,Quits,4,1
12/1/2019,2019,M12,4.6,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.7,0,0,0,Total nonfarm,1,0,13,Georgia,16,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.5,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,HI,Hires,2,0
12/1/2020,2020,M12,4.1,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,HI,Hires,2,0
12/1/2019,2019,M12,4.1,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,JO,Job openings,1,0
12/1/2020,2020,M12,5.1,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.1,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.1,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.7,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,QU,Quits,4,1
12/1/2020,2020,M12,1.5,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,QU,Quits,4,1
12/1/2019,2019,M12,4.1,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,TS,Total separations,3,0
12/1/2020,2020,M12,3,0,0,0,Total nonfarm,1,0,15,Hawaii,17,2,TS,Total separations,3,0
12/1/2019,2019,M12,5.1,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,HI,Hires,2,0
12/1/2020,2020,M12,4.6,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,HI,Hires,2,0
12/1/2019,2019,M12,5,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,JO,Job openings,1,0
12/1/2020,2020,M12,5.1,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.3,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.4,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,3.2,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,QU,Quits,4,1
12/1/2020,2020,M12,2.7,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,QU,Quits,4,1
12/1/2019,2019,M12,4.8,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,16,Idaho,18,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.8,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,HI,Hires,2,0
12/1/2020,2020,M12,4.2,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,HI,Hires,2,0
12/1/2019,2019,M12,4.2,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.5,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,JO,Job openings,1,0
12/1/2019,2019,M12,1,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.5,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.1,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,QU,Quits,4,1
12/1/2020,2020,M12,2.7,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,QU,Quits,4,1
12/1/2019,2019,M12,3.3,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,17,Illinois,19,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.7,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,HI,Hires,2,0
12/1/2020,2020,M12,4.1,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,HI,Hires,2,0
12/1/2019,2019,M12,3.8,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.6,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.5,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.9,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.8,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,QU,Quits,4,1
12/1/2020,2020,M12,2.8,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,QU,Quits,4,1
12/1/2019,2019,M12,4.5,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,TS,Total separations,3,0
12/1/2020,2020,M12,3.9,0,0,0,Total nonfarm,1,0,18,Indiana,20,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.3,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,HI,Hires,2,0
12/1/2020,2020,M12,4.2,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,HI,Hires,2,0
12/1/2019,2019,M12,4.2,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.5,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.1,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.6,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.1,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,QU,Quits,4,1
12/1/2020,2020,M12,1.9,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,QU,Quits,4,1
12/1/2019,2019,M12,3.5,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,TS,Total separations,3,0
12/1/2020,2020,M12,2.6,0,0,0,Total nonfarm,1,0,19,Iowa,21,2,TS,Total separations,3,0
12/1/2019,2019,M12,3.4,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,HI,Hires,2,0
12/1/2020,2020,M12,3.5,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,HI,Hires,2,0
12/1/2019,2019,M12,4,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.8,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.1,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.7,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.3,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,QU,Quits,4,1
12/1/2020,2020,M12,2.2,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,QU,Quits,4,1
12/1/2019,2019,M12,3.5,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,TS,Total separations,3,0
12/1/2020,2020,M12,3.2,0,0,0,Total nonfarm,1,0,20,Kansas,22,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.3,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,HI,Hires,2,0
12/1/2020,2020,M12,4.7,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,HI,Hires,2,0
12/1/2019,2019,M12,4,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.7,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,JO,Job openings,1,0
12/1/2019,2019,M12,1,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,1.1,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,2.5,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,QU,Quits,4,1
12/1/2020,2020,M12,2.8,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,QU,Quits,4,1
12/1/2019,2019,M12,3.8,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,TS,Total separations,3,0
12/1/2020,2020,M12,4.2,0,0,0,Total nonfarm,1,0,21,Kentucky,23,2,TS,Total separations,3,0
12/1/2019,2019,M12,4.1,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,HI,Hires,2,0
12/1/2020,2020,M12,4.4,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,HI,Hires,2,0
12/1/2019,2019,M12,4.1,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,JO,Job openings,1,0
12/1/2020,2020,M12,4.6,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,JO,Job openings,1,0
12/1/2019,2019,M12,1.5,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,LD,Layoffs and discharges,5,1
12/1/2020,2020,M12,0.9,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,LD,Layoffs and discharges,5,1
12/1/2019,2019,M12,3.2,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,QU,Quits,4,1
12/1/2020,2020,M12,3,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,QU,Quits,4,1
12/1/2019,2019,M12,4.8,0,0,0,Total nonfarm,1,0,22,Louisiana,24,2,TS,Total separations,3,0
